ID,pc1,pc2,Name,Club,Position,BestPosition,Finishing,Penalties,HeadingAccuracy,ShotPower,FKAccuracy,Dribbling,BallControl
994,-1.2739710481271704,0.03296159237774152,P. Ševčík,SK Slavia Praha,3,MID,69.0,68.0,70.0,77.0,66.0,78.0,79.0
995,-1.813711888582134,-0.3357097153827785,Isco,Real Madrid CF,3,MID,76.0,74.0,55.0,69.0,76.0,91.0,90.0
996,-1.718747202282595,-0.9160236570213085,M. Götze,PSV,3,MID,75.0,79.0,47.0,75.0,72.0,84.0,88.0
997,-2.2235337212401167,-0.9989232695105985,H. Çalhanoğlu,Inter,3,MID,75.0,78.0,53.0,80.0,85.0,86.0,88.0
998,-2.1489884181127077,-1.2011599344464987,Coutinho,FC Barcelona,3,MID,75.0,70.0,48.0,82.0,86.0,89.0,89.0
999,-2.1922537503440203,-1.0494649821719475,D. Szoboszlai,RB Leipzig,3,MID,73.0,79.0,58.0,84.0,87.0,80.0,83.0
1000,-1.8799450215610862,-1.8529628778295075,J. Maddison,Leicester City,3,MID,75.0,74.0,35.0,83.0,84.0,84.0,86.0
1001,-1.6214985463656857,-0.2858733849127025,L. Robertone,Unión Deportiva Almería,3,MID,71.0,69.0,69.0,81.0,75.0,77.0,80.0
1002,-1.8726434472240174,0.00549346795620795,João Félix,Atlético de Madrid,3,MID,79.0,68.0,69.0,80.0,64.0,86.0,87.0
1003,-0.6811499712109129,-0.28418672830233255,C. Hudson-Odoi,Chelsea,3,MID,70.0,55.0,53.0,67.0,71.0,83.0,80.0
1004,-1.6771966415258164,-0.3432927018127876,N. Vlašić,West Ham United,3,MID,76.0,66.0,65.0,80.0,72.0,85.0,80.0
1005,-1.944877329058625,-1.291169317477863,J. Quintero,Shenzhen FC,3,MID,71.0,77.0,49.0,83.0,83.0,83.0,83.0
1006,-1.2318286767905744,-0.20205981011035307,Iniesta,Vissel Kobe,3,MID,68.0,71.0,54.0,67.0,70.0,84.0,89.0
1007,-1.074345702940096,0.08422686043865008,R. Soriano,Bologna,3,MID,74.0,62.0,67.0,77.0,56.0,80.0,80.0
1008,-1.7468776775227506,0.303188148182029,Munir,Sevilla FC,3,MID,79.0,66.0,77.0,78.0,67.0,82.0,83.0
1009,0.005638257773527664,-0.25141157802778424,J. Musiala,FC Bayern München,3,MID,76.0,42.0,42.0,70.0,38.0,86.0,84.0
1010,-1.544978099583692,-0.4627903598651577,J. Larsson,Spartak Moskva,3,MID,78.0,65.0,64.0,80.0,73.0,80.0,78.0
1011,-1.273908237298978,-1.1761472797333579,Matheus Pereira,Al Hilal,3,MID,75.0,71.0,43.0,74.0,76.0,81.0,80.0
1012,-1.1490655879971672,-0.7924420823247353,Antony,Ajax,3,MID,75.0,65.0,45.0,69.0,75.0,84.0,84.0
1013,-1.615558873605786,-0.029347963849566616,B. Traoré,Aston Villa,3,MID,75.0,69.0,66.0,73.0,73.0,82.0,86.0
1014,-1.0773489226746713,-1.1406407411273731,A. Miranchuk,FC Lokomotiv Moscow,3,MID,76.0,71.0,44.0,74.0,72.0,76.0,78.0
1015,-1.3664621636771805,-0.11123658096265068,Fernandinho,Manchester City,3,MID,66.0,61.0,71.0,83.0,71.0,76.0,81.0
1016,-1.9426167209655618,-0.0746839864424095,K. Boateng,Hertha BSC,3,MID,76.0,68.0,74.0,84.0,71.0,80.0,84.0
1017,-0.16130151706925505,0.05122416846507346,B. Santamaria,Stade Rennais FC,3,MID,59.0,46.0,62.0,75.0,59.0,73.0,78.0
1018,-1.1611562556930142,-0.381616863476736,Arthur,Juventus,3,MID,59.0,69.0,51.0,76.0,60.0,87.0,90.0
1019,-1.3536751070153403,-0.16231925805571037,T. Partey,Arsenal,3,MID,66.0,49.0,68.0,86.0,70.0,84.0,83.0
1020,-1.1162547299083942,-0.41812762455683067,F. Valverde,Real Madrid CF,3,MID,69.0,59.0,59.0,80.0,66.0,79.0,82.0
1021,-0.6918066842523024,0.2504491756154114,R. Aliendro,Club Atlético Colón,3,MID,66.0,65.0,67.0,73.0,53.0,77.0,78.0
1022,-2.182188144712854,-0.6395607303160742,21 Renato Augusto,Beijing Guoan FC,3,MID,78.0,78.0,65.0,81.0,83.0,82.0,81.0
1023,-1.1494909388986205,-0.5976835010527781,J. Toornstra,Feyenoord,3,MID,74.0,56.0,62.0,82.0,74.0,74.0,76.0
1024,-0.45041852568641305,0.0059519405046380616,J. Brownhill,Burnley,3,MID,63.0,40.0,67.0,78.0,70.0,73.0,77.0
1025,-1.8973006348288397,0.3184066583504962,Merino,Real Sociedad,3,MID,79.0,58.0,81.0,84.0,69.0,83.0,84.0
1026,-2.3520607521862114,0.2923942971281235,Paulinho,Al Ahli,3,MID,83.0,71.0,85.0,83.0,75.0,82.0,83.0
1027,-0.3908997399492433,-1.322836847652393,Roque Mesa,Real Valladolid CF,3,MID,68.0,75.0,32.0,66.0,67.0,73.0,76.0
1028,-1.2686476629972994,-1.050393195468152,F. Fajr,Demir Grup Sivasspor,3,MID,71.0,72.0,49.0,76.0,78.0,77.0,78.0
1029,-0.5431688690261144,0.01130031569531326,S. Amrabat,Fiorentina,3,MID,70.0,57.0,61.0,72.0,58.0,71.0,82.0
1030,-0.5499633324385176,-0.013635002770554775,C. Roldan,Seattle Sounders FC,3,MID,67.0,65.0,64.0,76.0,50.0,74.0,74.0
1031,-0.7819603285811788,-0.47455216165833936,S. Rudy,TSG Hoffenheim,3,MID,59.0,69.0,54.0,69.0,77.0,74.0,80.0
1032,-0.6983496725050352,-1.157405184098544,J. Fleck,Sheffield United,3,MID,69.0,60.0,44.0,78.0,70.0,74.0,76.0
1033,-1.5462648958714569,0.07008675748571781,Fabián,Napoli,3,MID,79.0,67.0,67.0,77.0,59.0,83.0,86.0
1034,-0.7092616967032583,-0.9602955510145644,Dani Ceballos,Real Madrid CF,3,MID,65.0,55.0,41.0,76.0,67.0,83.0,83.0
1035,-2.2094660608125136,-1.0052923116933592,I. Rakitić,Sevilla FC,3,MID,77.0,82.0,59.0,84.0,82.0,79.0,82.0
1036,-1.750634214132058,-0.23811243391058512,Campaña,Levante Unión Deportiva,3,MID,73.0,69.0,65.0,76.0,78.0,83.0,85.0
1037,-0.8680416174220257,0.3264640661104798,R. Bazoer,Vitesse,3,MID,64.0,54.0,72.0,77.0,63.0,76.0,82.0
1038,-1.823362765629815,-1.2513429640171867,Rúben Neves,Wolverhampton Wanderers,3,MID,66.0,76.0,53.0,86.0,84.0,76.0,82.0
1039,-0.569197199838249,-0.39026648669897096,J. dos Santos,LA Galaxy,3,MID,61.0,59.0,55.0,72.0,70.0,76.0,78.0
1040,-1.2477989230921571,-0.4214090064006273,V. Darida,Hertha BSC,3,MID,67.0,76.0,60.0,75.0,69.0,78.0,78.0
1041,-1.447105315495885,-0.36858470878463667,20 Y. Cabaye,AS Saint-Étienne,3,MID,67.0,77.0,67.0,78.0,76.0,70.0,79.0
1042,-1.5097566789632022,-0.9360108078414381,R. De Paul,Atlético de Madrid,3,MID,76.0,65.0,50.0,80.0,73.0,81.0,85.0
1043,-1.132279755295699,-0.11258070840517745,Grimaldo,SL Benfica,3,MID,52.0,54.0,66.0,79.0,81.0,83.0,83.0
1044,-1.7559575543419639,-0.0565268865025364,M. van Ginkel,PSV,3,MID,76.0,83.0,74.0,78.0,68.0,74.0,78.0
1045,-1.2071351298676283,-0.3585074135950835,A. Dzagoev,PFC CSKA Moscow,3,MID,70.0,65.0,63.0,76.0,75.0,75.0,79.0
1046,-0.6362399470716912,0.42873744268863617,S. Serdar,Hertha BSC,3,MID,68.0,53.0,70.0,75.0,52.0,80.0,79.0
1047,-0.7705705434813606,-0.4192706035829343,L. Miranda,Racing Club,3,MID,63.0,59.0,57.0,76.0,69.0,75.0,80.0
1048,-1.158868817586667,-0.9466660747861813,M. Kovačić,Chelsea,3,MID,61.0,59.0,42.0,79.0,70.0,89.0,89.0
1049,-1.6526167379812293,-0.5743089402914229,B. Bourigeaud,Stade Rennais FC,3,MID,72.0,76.0,63.0,77.0,81.0,77.0,78.0
1050,-0.41343684257147634,-0.5326430692411444,Edu Expósito,SD Eibar,3,MID,74.0,70.0,46.0,68.0,50.0,76.0,77.0
1051,-1.3515317146592007,-1.2576563621654298,L. Montes,Club León,3,MID,65.0,72.0,46.0,80.0,80.0,77.0,81.0
1052,-0.5159279133601009,-0.30498505431081563,Y. Gerhardt,VfL Wolfsburg,3,MID,72.0,50.0,57.0,78.0,55.0,76.0,78.0
1053,-1.715146140540827,-0.1629499035433045,Fransérgio,FC Girondins de Bordeaux,3,MID,71.0,73.0,74.0,83.0,72.0,76.0,78.0
1054,0.34684958362566964,-0.24005916288284643,M. Caqueret,Olympique Lyonnais,3,MID,55.0,53.0,42.0,63.0,52.0,80.0,80.0
1055,-0.3997200492506826,-0.02097117529172044,S. Fofana,Racing Club de Lens,3,MID,68.0,56.0,58.0,77.0,42.0,78.0,80.0
1056,-1.525263301887587,0.0638319944552935,Melero,Levante Unión Deportiva,3,MID,77.0,78.0,75.0,76.0,67.0,73.0,76.0
1057,-1.5234582477071605,-1.384684585081735,20 E. Belözoğlu,Fenerbahçe SK,3,MID,66.0,85.0,43.0,77.0,80.0,77.0,81.0
1058,-0.9915117144344514,-0.48168253212088696,J. McGinn,Aston Villa,3,MID,71.0,55.0,59.0,83.0,61.0,80.0,78.0
1059,-0.6522478126112012,-0.34224139490461103,F. Gorriarán,Santos Laguna,3,MID,64.0,66.0,57.0,75.0,59.0,75.0,77.0
1060,-0.9802378983943099,-1.0359656788203169,Luis Milla,Granada CF,3,MID,67.0,73.0,48.0,76.0,73.0,71.0,78.0
1061,-0.8830877852706539,-0.14872116591196222,M. Camara,Olympiacos CFP,3,MID,73.0,54.0,67.0,84.0,55.0,74.0,77.0
1062,-0.9091116517189859,-0.6622919007974154,A. Haidara,RB Leipzig,3,MID,69.0,62.0,50.0,77.0,62.0,81.0,81.0
1063,-1.1388747364588283,-0.533863023681223,P. Lees-Melou,Norwich City,3,MID,70.0,65.0,58.0,77.0,71.0,77.0,79.0
1064,-0.7866652402378904,-0.262185776727063,E. Palacios,Bayer 04 Leverkusen,3,MID,70.0,63.0,59.0,81.0,47.0,76.0,80.0
1065,-0.7252930331556117,0.1808074611077687,E. Camavinga,Real Madrid CF,3,MID,62.0,62.0,64.0,72.0,59.0,80.0,81.0
1066,-1.00629139484419,0.05270526111736716,S. Tonali,AC Milan,3,MID,60.0,64.0,69.0,75.0,72.0,76.0,79.0
1067,-1.0174726487973176,0.60826205015024,M. Vecino,Inter,3,MID,68.0,56.0,79.0,78.0,58.0,77.0,81.0
1068,-1.3400558064412198,0.2527459901081478,U. Račić,Valencia CF,3,MID,72.0,72.0,75.0,80.0,55.0,74.0,81.0
1069,-0.3731791868945843,0.6442488626193437,20 Iturraspe,RCD Espanyol de Barcelona,3,MID,61.0,58.0,76.0,67.0,66.0,69.0,75.0
1070,-1.2198978530560243,0.1155524839344374,L. Dendoncker,Wolverhampton Wanderers,3,MID,66.0,55.0,79.0,85.0,71.0,73.0,76.0
1071,-0.9889528591929282,0.026103111495265233,E. Capoue,Villarreal CF,3,MID,70.0,54.0,70.0,77.0,71.0,75.0,78.0
1072,-2.015726959169833,0.18002659442557126,H. Vanaken,Club Brugge KV,3,MID,80.0,80.0,78.0,75.0,75.0,77.0,82.0
1073,-1.1156119297273197,0.32323600260921537,B. Cristante,Roma,3,MID,68.0,58.0,76.0,80.0,62.0,76.0,80.0
1074,-0.13446861022294365,-0.04423730520087609,F. Midtsjø,AZ Alkmaar,3,MID,58.0,51.0,58.0,74.0,55.0,75.0,78.0
1075,-1.547963145552708,-0.32204417938940694,Miguel Veloso,Hellas Verona,3,MID,61.0,73.0,67.0,80.0,79.0,73.0,84.0
1076,-0.24583549675428631,0.2666735822542684,F. Grillitsch,TSG Hoffenheim,3,MID,58.0,50.0,61.0,65.0,68.0,78.0,81.0
1077,-0.9428575864088725,-0.28867730260652763,A. Bouchalakis,Olympiacos CFP,3,MID,68.0,61.0,67.0,80.0,69.0,71.0,74.0
1078,-0.5123153558367282,-0.13702766078379966,Y. Fofana,AS Monaco,3,MID,64.0,64.0,58.0,76.0,48.0,77.0,78.0
1079,-1.3327762707990198,-0.40697360579155545,R. Andrich,Bayer 04 Leverkusen,3,MID,69.0,62.0,70.0,83.0,79.0,71.0,75.0
1080,-1.056055443931267,0.04970866436195686,M. Locatelli,Juventus,3,MID,69.0,60.0,68.0,77.0,64.0,78.0,80.0
1081,-1.144618320840739,-0.15313491390141515,S. Schwab,PAOK,3,MID,73.0,68.0,69.0,74.0,74.0,72.0,74.0
1082,-0.5951381880115946,0.0630150814488584,S. Davis,Rangers FC,3,MID,58.0,62.0,64.0,70.0,69.0,75.0,78.0
1083,-1.4634882041579318,-0.8901753206990061,Z. Junuzović,FC Red Bull Salzburg,3,MID,68.0,70.0,54.0,78.0,82.0,79.0,80.0
1084,-1.5553367972808767,-0.05425144210589146,Gabriel,SL Benfica,3,MID,67.0,67.0,74.0,82.0,73.0,79.0,78.0
1085,-1.6951485757334068,-1.1782785177328345,Pizzi,SL Benfica,3,MID,77.0,78.0,45.0,76.0,77.0,82.0,84.0
1086,-1.6513166934042252,-0.23024600655913266,T. Koopmeiners,Atalanta,3,MID,67.0,85.0,73.0,78.0,77.0,70.0,76.0
1087,0.06025372272364647,-0.57429039821362,Marc Roca,FC Bayern München,3,MID,59.0,69.0,42.0,66.0,52.0,72.0,77.0
1088,-0.8685094325575026,-0.6184411503660799,S. Sensi,Inter,3,MID,49.0,73.0,45.0,69.0,75.0,79.0,90.0
1089,-1.1893527694375905,-0.4984225239957658,Cesc Fàbregas,AS Monaco,3,MID,63.0,78.0,57.0,70.0,79.0,75.0,80.0
1090,-0.7069620986017221,-1.0231101577541704,R. Freuler,Atalanta,3,MID,68.0,61.0,41.0,73.0,70.0,78.0,81.0
1091,-1.5714122218754545,-0.6856690790248585,A. Ramsey,Juventus,3,MID,61.0,75.0,55.0,80.0,73.0,85.0,84.0
1092,-0.28486822791181815,0.3535478501804052,F. Coquelin,Villarreal CF,3,MID,64.0,52.0,63.0,75.0,41.0,80.0,81.0
1093,-1.5128924008596105,-0.33318685388051433,R. Pereyra,Udinese Calcio,3,MID,75.0,72.0,60.0,72.0,74.0,83.0,82.0
1094,-1.361246553305067,-0.5122354474961253,Rafinha,Paris Saint-Germain,3,MID,70.0,67.0,55.0,80.0,61.0,86.0,84.0
1095,-2.2217073173439257,-1.0555163973910453,I. Gündoğan,Manchester City,3,MID,80.0,80.0,50.0,79.0,80.0,86.0,89.0
1096,-1.6770219908865516,-0.21650348157044685,João Moutinho,Wolverhampton Wanderers,3,MID,68.0,70.0,68.0,77.0,82.0,76.0,85.0
1097,-2.228864210620076,-0.8284642928848712,Sérgio Oliveira,FC Porto,3,MID,72.0,82.0,66.0,88.0,81.0,76.0,81.0
1098,-1.3354113312409945,-0.15687141667669321,I. Bennacer,AC Milan,3,MID,63.0,68.0,62.0,74.0,73.0,84.0,84.0
1099,-2.6108078454732078,0.4687822244876477,Raúl García,Athletic Club de Bilbao,3,MID,80.0,85.0,90.0,85.0,68.0,80.0,85.0
1100,-1.7124143915452956,0.3345185226574309,C. Tolisso,FC Bayern München,3,MID,75.0,61.0,83.0,85.0,67.0,76.0,82.0
1101,-0.638301190082583,0.2862574773170938,Tomás Pina,Deportivo Alavés,3,MID,62.0,59.0,69.0,73.0,61.0,76.0,78.0
1102,-0.7514454289651257,-1.1521371116124672,K. Kampl,RB Leipzig,3,MID,62.0,64.0,34.0,69.0,75.0,85.0,84.0
1103,-1.53288781157766,-0.1394725741141017,A. Rabiot,Juventus,3,MID,69.0,67.0,69.0,86.0,59.0,80.0,83.0
1104,-1.2080819439682189,-0.11106056967097527,M. Uribe,FC Porto,3,MID,77.0,68.0,67.0,76.0,63.0,76.0,77.0
1105,-2.0623687698857314,-1.1185599183661057,J. Ward-Prowse,Southampton,3,MID,71.0,79.0,57.0,82.0,92.0,76.0,82.0
1106,-0.8678108836455004,0.24559250141317274,G. Kondogbia,Atlético de Madrid,3,MID,68.0,45.0,75.0,86.0,56.0,76.0,79.0
1107,-1.1211538171412867,-0.32733568194777957,Y. Bissouma,Brighton & Hove Albion,3,MID,58.0,58.0,65.0,82.0,75.0,80.0,78.0
1108,-1.4539364468505505,-0.39172784095454316,R. Vormer,Club Brugge KV,3,MID,72.0,75.0,70.0,78.0,80.0,67.0,75.0
1109,-1.8625132937913718,-0.3081066698733013,G. Bonaventura,Fiorentina,3,MID,69.0,68.0,70.0,84.0,78.0,80.0,83.0
1110,-1.7984068969867524,-0.014210633397721798,M. Hamšík,Trabzonspor,3,MID,73.0,70.0,74.0,82.0,70.0,80.0,82.0
1111,-0.19340214837777825,0.15060291967405656,S. Meïté,SL Benfica,3,MID,48.0,55.0,60.0,74.0,54.0,80.0,80.0
1112,-1.0532361402070243,-0.2716803556814598,D. Brašanac,CA Osasuna,3,MID,68.0,70.0,64.0,80.0,59.0,73.0,78.0
1113,-1.7131049628846216,-0.5142919180918691,Jorginho,Chelsea,3,MID,64.0,91.0,56.0,71.0,76.0,79.0,87.0
1114,-0.8675800311973456,-0.2131749425280322,A. Christiansen,Malmö FF,3,MID,72.0,63.0,62.0,73.0,66.0,77.0,75.0
1115,-1.9069965377423672,-0.5252376002954395,Thiago,Liverpool,3,MID,68.0,75.0,54.0,75.0,77.0,90.0,92.0
1116,-1.3772685442268273,-0.222895012674574,21 Borja Valero,Fiorentina,3,MID,62.0,72.0,60.0,72.0,76.0,82.0,86.0
1117,-0.8468674935164061,0.43487738829173034,M. Verratti,Paris Saint-Germain,3,MID,60.0,64.0,57.0,60.0,64.0,91.0,92.0
1118,-2.924803308470903,-0.39354742726277087,P. Pogba,Manchester United,3,MID,75.0,81.0,74.0,90.0,82.0,88.0,90.0
1119,-0.8257828104363264,-0.1528802861996526,A. Ekdal,U.C. Sampdoria,3,MID,60.0,68.0,62.0,72.0,70.0,74.0,79.0
1120,-0.9753155591249547,0.7931989697765504,F. de Jong,FC Barcelona,3,MID,72.0,45.0,72.0,68.0,64.0,88.0,89.0
1121,-2.699496942698746,-0.9469118773628226,Parejo,Villarreal CF,3,MID,83.0,88.0,61.0,81.0,90.0,82.0,86.0
1122,-2.1452816880299554,-0.7682123734541982,L. Modrić,Real Madrid CF,3,MID,72.0,82.0,55.0,79.0,78.0,85.0,90.0
1123,-0.3627371704557584,0.6616882341581181,D. Sinkgraven,Bayer 04 Leverkusen,3,MID,58.0,56.0,69.0,63.0,65.0,79.0,80.0
1124,-2.359900324100502,-1.090707974729093,T. Kroos,Real Madrid CF,3,MID,77.0,73.0,58.0,89.0,84.0,80.0,88.0
1125,0.47212615943939923,0.33581229345012975,O. Mangala,VfB Stuttgart,3,MID,43.0,42.0,52.0,66.0,50.0,84.0,83.0
1126,-0.00724654456503912,-0.09904898889726149,Gonzalo Villar,Roma,3,MID,54.0,53.0,49.0,63.0,66.0,75.0,85.0
1127,-2.9238474133522923,-1.2900953034032763,K. De Bruyne,Manchester City,3,MID,82.0,83.0,55.0,91.0,83.0,88.0,91.0
1128,-1.172193880334043,-0.17620943415068102,R. Krunić,AC Milan,3,MID,70.0,66.0,66.0,76.0,70.0,76.0,78.0
1129,-2.304866724143568,0.4209788532634346,L. Goretzka,FC Bayern München,3,MID,82.0,60.0,86.0,85.0,75.0,84.0,87.0
1130,-1.2328468051456942,-0.8796958400143814,P. Groß,Brighton & Hove Albion,3,MID,72.0,70.0,53.0,76.0,77.0,76.0,77.0
1131,-0.6094644218859778,-0.8115659284939338,Bruno Costa,FC Porto,3,MID,74.0,68.0,46.0,74.0,55.0,75.0,76.0
1132,-2.1461279591818867,0.4751963058819281,S. Milinković-Savić,Lazio,3,MID,80.0,56.0,86.0,83.0,78.0,84.0,86.0
1133,-1.5984315417240476,-0.6277634577960924,Adrien Silva,U.C. Sampdoria,3,MID,67.0,82.0,61.0,79.0,74.0,76.0,79.0
1134,-1.468085913545969,-1.1691941356309692,J. Sosa,Fenerbahçe SK,3,MID,60.0,76.0,50.0,80.0,85.0,77.0,80.0
1135,-2.152360035037217,-0.5852746361355683,Y. Tielemans,Leicester City,3,MID,74.0,73.0,67.0,87.0,78.0,79.0,85.0
1136,0.5152593711184501,0.31461327069884903,Ander Guevara,Real Sociedad,3,MID,70.0,51.0,54.0,52.0,59.0,69.0,75.0
1137,-2.1297822827887085,-0.9956697230758598,M. Sabitzer,FC Bayern München,3,MID,81.0,72.0,60.0,88.0,78.0,79.0,82.0
1138,-1.2198490665847517,-0.3237618558857154,N. Barella,Inter,3,MID,69.0,73.0,53.0,69.0,67.0,83.0,87.0
1139,-0.7453296439447353,-0.8916444677920199,C. McGregor,Celtic,3,MID,71.0,73.0,44.0,70.0,65.0,75.0,78.0
1140,-2.158629752795541,0.3148067052838381,G. Wijnaldum,Paris Saint-Germain,3,MID,75.0,74.0,78.0,78.0,73.0,85.0,88.0
1141,-0.5125344029007294,-0.6751680181720059,Matheus Nunes,Sporting CP,3,MID,71.0,59.0,46.0,73.0,58.0,78.0,79.0
1142,-0.37207780580911193,-0.9977100552349782,V. Buyalskyi,Dynamo Kyiv,3,MID,69.0,68.0,38.0,66.0,65.0,80.0,73.0
1143,-1.0958725477598057,-0.06712708747046453,M. Pašalić,Atalanta,3,MID,74.0,61.0,65.0,78.0,59.0,78.0,81.0
1144,-1.5823293920409192,-0.33661898894073,L. Provod,SK Slavia Praha,3,MID,70.0,69.0,70.0,84.0,72.0,77.0,77.0
1145,-1.7076402275400262,-0.6377617855968938,Koke,Atlético de Madrid,3,MID,72.0,67.0,61.0,83.0,76.0,80.0,83.0
1146,-0.5215483525976657,0.9850686914170822,Danilo Pereira,Paris Saint-Germain,3,MID,57.0,57.0,83.0,74.0,53.0,75.0,77.0
1147,0.12327741051756722,-0.05950872309011381,Zeca,F.C. København,3,MID,59.0,56.0,58.0,68.0,59.0,69.0,72.0
1148,-0.45670794005814275,0.5044353809206129,Lucas Leiva,Lazio,3,MID,62.0,61.0,72.0,75.0,47.0,74.0,77.0
1149,0.45844726009265185,0.3918348910747621,D. Demme,Napoli,3,MID,31.0,58.0,57.0,62.0,62.0,72.0,82.0
1150,0.057119356487918646,0.04920354610714359,M. Normann,Norwich City,3,MID,60.0,52.0,58.0,73.0,47.0,74.0,76.0
1151,-0.01752891968405706,0.7690006566033556,V. Lindelöf,Manchester United,3,MID,42.0,54.0,76.0,72.0,59.0,70.0,77.0
1152,0.6383042175385909,0.5572415336186298,Otávio,FC Girondins de Bordeaux,3,MID,48.0,48.0,64.0,66.0,49.0,70.0,73.0
1153,0.27361986879576494,0.9851186731859235,B. Kamara,Olympique de Marseille,3,MID,39.0,63.0,73.0,66.0,47.0,70.0,78.0
1154,1.1344539458296607,0.5307955992361634,M. Kranevitter,CF Monterrey ,3,MID,42.0,46.0,56.0,61.0,44.0,70.0,74.0
1155,-0.577772305476596,0.027091009098068483,Y. M'Vila,Olympiacos CFP,3,MID,61.0,68.0,62.0,68.0,65.0,73.0,78.0
1156,1.1375890859458853,-0.1520279440844688,C. Ortiz,CF Monterrey ,3,MID,48.0,40.0,44.0,67.0,43.0,69.0,75.0
1157,-0.7757472111269326,-0.08868061791917997,K. Phillips,Leeds United,3,MID,62.0,58.0,65.0,75.0,71.0,73.0,79.0
1158,0.31338706853795856,0.34640295997092635,20 S. Sanogo,Al Ittihad,3,MID,50.0,42.0,66.0,69.0,64.0,73.0,71.0
1159,-0.1439949094319894,0.013116341478636086,M. Rits,Club Brugge KV,3,MID,65.0,57.0,58.0,63.0,67.0,71.0,76.0
1160,-1.0639044537953772,0.807173015857608,T. Souček,West Ham United,3,MID,73.0,70.0,83.0,73.0,53.0,74.0,77.0
1161,-0.38661971996204897,0.1631522627472462,D. Sow,Eintracht Frankfurt,3,MID,61.0,58.0,63.0,69.0,62.0,75.0,78.0
1162,0.7362845467483617,0.43925444693222276,Oriol Romeu,Southampton,3,MID,25.0,54.0,69.0,75.0,53.0,63.0,70.0
1163,-0.5171784678123612,-0.21822605909426598,G. Giménez,Chicago Fire Football Club,3,MID,54.0,63.0,59.0,75.0,63.0,76.0,77.0
1164,-1.6808331218399652,-0.1025377527371209,F. Kessié,AC Milan,3,MID,67.0,89.0,68.0,84.0,48.0,78.0,84.0
1165,-0.4300198310653162,-0.9393417427933607,X. Schlager,VfL Wolfsburg,3,MID,66.0,56.0,44.0,78.0,60.0,76.0,77.0
1166,0.1553985560104122,0.049440800472385235,P. Aquino,Club América,3,MID,60.0,64.0,60.0,65.0,58.0,60.0,74.0
1167,0.7046763397356497,0.38659047852828055,A. Musrati,SC Braga,3,MID,46.0,48.0,62.0,72.0,41.0,68.0,73.0
1168,-0.8362707242716062,-0.5237098708452402,Thiago Mendes,Olympique Lyonnais,3,MID,60.0,60.0,58.0,78.0,73.0,76.0,77.0
1169,-0.7334654894199575,0.07735199259828376,Petros,Al Nassr,3,MID,68.0,55.0,68.0,77.0,61.0,75.0,77.0
1170,-1.237190331002473,-0.9119383101113113,C. Aránguiz,Bayer 04 Leverkusen,3,MID,66.0,75.0,53.0,78.0,75.0,74.0,78.0
1171,-0.32114938782544755,0.21231352170393433,M. Gonalons,Granada CF,3,MID,55.0,68.0,69.0,73.0,57.0,66.0,74.0
1172,-0.6157603502303162,-0.15888199193049102,Gerson,Olympique de Marseille,3,MID,61.0,67.0,54.0,69.0,60.0,77.0,84.0
1173,-0.8092094248997548,0.38687706033524355,R. Zobnin,Spartak Moskva,3,MID,62.0,67.0,70.0,68.0,66.0,77.0,79.0
1174,0.724445586767141,0.15307772548982948,20 Gelson Fernandes,Eintracht Frankfurt,3,MID,51.0,50.0,61.0,67.0,55.0,63.0,67.0
1175,1.187115724761849,1.327323423309926,O. Boscagli,PSV,3,MID,33.0,36.0,72.0,69.0,30.0,73.0,77.0
1176,0.1991240225608331,-0.03489849359850742,K. Bare,RCD Espanyol de Barcelona,3,MID,60.0,50.0,55.0,68.0,55.0,74.0,74.0
1177,-0.15935166342591112,0.4286648707777789,K. Vogt,TSG Hoffenheim,3,MID,50.0,53.0,75.0,76.0,62.0,67.0,73.0
1178,-1.8204729678567233,-0.7989237300919186,J. Veretout,Roma,3,MID,69.0,85.0,59.0,83.0,71.0,76.0,82.0
1179,-0.03133921764126877,0.10257891878625668,M. Arambarri,Getafe CF,3,MID,49.0,50.0,62.0,77.0,54.0,72.0,79.0
1180,-1.0853266614325299,-0.788223068618695,G. Xhaka,Arsenal,3,MID,50.0,63.0,62.0,90.0,77.0,66.0,80.0
1181,-1.1508593601583534,0.08833853853918036,N. Matić,Manchester United,3,MID,59.0,64.0,74.0,84.0,63.0,75.0,79.0
1182,-0.9666903210583124,-0.35832494430035716,M. Díaz,Club Libertad,3,MID,55.0,69.0,63.0,79.0,72.0,70.0,80.0
1183,0.46895814522841717,1.2662094005647413,S. Nzonzi,Roma,3,MID,51.0,57.0,76.0,62.0,40.0,70.0,75.0
1184,-1.676406259041399,-0.42070276364221176,L. Milivojević,Crystal Palace,3,MID,55.0,90.0,75.0,84.0,82.0,62.0,76.0
1185,-0.3179995756680747,0.24753065145184708,J. Cork,Burnley,3,MID,54.0,60.0,70.0,73.0,64.0,66.0,76.0
1186,-1.3359211125263748,0.42341109815539407,Iborra,Villarreal CF,3,MID,67.0,69.0,82.0,79.0,67.0,69.0,80.0
1187,-0.5179057761114451,-0.037342321606475666,Allan,Everton,3,MID,73.0,53.0,56.0,73.0,49.0,81.0,82.0
1188,-0.42355059768812403,0.17510002382014514,M. Badelj,Genoa,3,MID,54.0,68.0,66.0,72.0,58.0,72.0,76.0
1189,-0.04233240461269999,-0.588607150850954,Dani García,Athletic Club de Bilbao,3,MID,60.0,58.0,46.0,72.0,57.0,68.0,80.0
